F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11
1442968,45.3202547711288,446779.283778432,44612.0628763546,65786.5249777522,141650.655805264,17546.478889849,26265.9045286124,14888.2175035606,24999.9153288402,1
1443968,44.0008970115418,452436.692350729,51380.4216747463,60646.0773896445,153689.136592954,19695.0937958044,23548.5379454491,17212.7646503798,30570.234094207,1
1444968,43.6566791051481,417368.852437447,59449.0834989497,55774.3170973819,176172.84606767,20243.8463757116,23695.6057500459,18323.8410191874,31611.4872628898,1
1445968,39.4928786900962,393722.343802511,68758.3121683338,48459.5021338008,202863.346542762,19765.8403135389,22851.3875463207,22054.002113456,29979.9581530568,1
1446968,37.9509869303011,361608.632482818,66063.9047054104,36925.3582902987,173259.840754452,19936.4051915173,20093.4527440955,22225.9584487178,28589.9874612577,1
1447968,39.4959230426404,332579.784245155,68168.6929530908,33562.526232273,163294.977254493,20710.3408580424,20804.6223757746,30034.5480028827,25444.2720622293,1
1448968,42.0076631733725,326796.367948039,65433.8790255708,34470.0786971748,148302.289216522,20086.1709110384,20028.1212719374,36868.2392218953,26403.3152716938,1
1449968,43.5938721418116,379452.620181731,55748.156016646,38089.3492751001,135737.432478636,19999.4895117411,22316.902648454,36182.7630811799,29996.5666531036,1
1450968,45.342142836566,342153.995665531,52963.3304642844,37404.8024649912,141188.726281942,17089.296252057,23162.6599335821,38688.6412204096,25407.1104973823,1
1451968,44.372977205494,329357.009245068,44258.0860097907,40043.907356687,137183.281559481,15170.5773379499,24771.6370765335,31212.9637639964,24595.710780034,1
1452968,43.5928116238756,299087.121458328,40464.4902614638,46819.3569864889,121518.729677921,14272.0469305416,26699.4233237698,23023.5257413344,19441.4985502236,1
1453968,44.0539165869171,263064.422175806,45766.1170700585,48151.121492765,116026.148696317,13711.28326554,30538.1042268507,20916.8145788632,17822.2557586609,1
1454968,43.8681956392733,240384.581003768,42969.2013251764,45060.3109921137,109851.272685358,12629.996832179,30865.8355813539,19017.6404116109,17473.6546266248,1
1455968,47.340314347402,236801.320707458,45139.6809946789,43526.6005798347,115149.009822999,14718.4003896671,31192.0390350682,17660.0075157375,18733.8030120732,1
1456968,46.1123527416647,224280.212654503,36950.2577598167,31135.5809279985,110935.232690095,13244.2978348682,26778.2363371895,22128.3023007605,18949.7364964857,1
1457968,46.2166751893701,233868.609051414,34155.867247411,29637.4617131267,98111.9880781202,12019.9186335721,23525.9974114563,22983.9746734888,17686.2961286855,1
1458968,49.7076488419826,269292.200073862,36461.8593107101,43786.7115221575,102656.857410962,13282.9736291919,23820.5520489001,20700.4096097634,19379.3934293043,1
1459968,46.9229141553398,267982.910064197,41138.141697326,39167.7419541738,104794.60129345,10498.9235562802,18517.3085987482,22114.395897383,18091.0006502414,1
1460968,44.6595479414012,233091.625762669,41323.1992324834,34576.4518738093,92497.1278708105,9779.20394848319,16503.1104439056,17866.590182517,18047.4952039087,1
1461968,42.5703006614591,136433.158980898,31725.4228596145,23419.8930840128,70847.8119887745,9445.807760221,13002.1467258811,14932.1474348352,16086.1807292052,1
1462968,32.9494013585408,60879.8389257633,22107.4166828224,4978.54469033497,43786.2580775204,6816.54351482729,8255.39181305843,10987.0799971867,11947.897377719,1
1463968,27.0367323315262,3309.15793050457,7850.90258665573,2878.75522951394,7352.27448882623,5161.38091321472,5893.11677733344,7408.66019788353,8555.9730195966,1
1464968,23.6951195880429,2397.19212072374,5655.89957047208,2154.47535272955,5385.40406777442,4314.61820985769,4984.47411266828,4292.21945147839,6615.76024164179,1
1465968,16.8472913628865,1908.24676693621,3731.49438464665,1711.12126937977,4440.72884624047,2601.8315564124,3020.00625236716,2715.8135661608,4820.79114941012,1
1466968,14.7371200293591,8512.40379651962,4475.32215201444,3427.82688270522,12271.3304563992,1871.64673677683,2634.45739210737,3678.34313769746,3551.45834328464,1
1467968,15.8312556053466,10018.2075619156,5775.44745433649,3709.33665686964,14565.4653692807,2561.10317482106,2965.20530291705,3268.06242598565,4508.89603564692,1
1468968,17.4270480282448,10049.9340798884,6134.80024085739,3732.1881623881,15462.0217619887,2853.91966143857,3182.43334470538,3688.83732359304,4898.30136485187,1
1469968,27.0108452501992,47085.8127616678,11857.2285447367,14725.0509002143,34927.6641054457,6353.86369748214,8716.79589455662,7299.14738732448,10292.9652234547,1
1470968,28.8694805732311,40787.2797551633,10980.8951980648,14395.2427815633,28135.087024366,7051.90950077423,9047.4347667384,6503.88963970374,10835.2474966516,1
1471968,28.5420648031333,39629.686498954,9586.88614478958,14693.441368784,25748.9015904753,6656.6912697521,8759.33876360283,6322.3606024865,9379.4332079722,1
1472968,27.7857647171461,40515.9922132434,10360.7471116155,14884.5572215257,27247.1413038341,6858.05834692284,8712.2204066329,7404.79242672272,9714.97032663089,1
1473968,18.8046349068205,3721.88125781307,5362.13543568964,4088.78004063462,8030.91013718851,3821.81300992261,3185.31318564737,4269.6037403524,4968.88948838543,1
1474968,18.079963836725,3606.00912746095,4637.48639726337,2396.49894543808,7905.4570825234,2829.46442695932,2312.71122790329,4370.37759761618,3937.26072973026,1
1475968,19.1562522794234,2757.15034164822,3591.12275510011,1327.94426227121,6315.492168951,2121.02488250447,1708.26633345216,4619.65934278272,3372.6237016498,1
1476968,21.5815393744753,1911.15584889967,2347.0710573601,1256.39248265782,4324.4597869163,1777.26691946841,1593.0379819793,3513.08038887149,2721.74058340321,1
1477968,22.3120899851808,1891.57915358778,1745.51362510707,1122.96846491117,4719.66677931119,1441.86096317878,1617.45016629934,3395.3850833686,2017.05352484978,1
1478968,20.0930615938123,1745.58957845221,1650.02908459889,1003.10510931104,4032.46164253997,1498.40081214473,1464.64047563505,2782.58293342933,1822.68363760113,1
1479968,32.2043558921073,2659.12423995791,1483.03144336601,1084.20098974625,6260.99468535503,2474.38429772108,2388.81104359059,4860.40098116239,3976.48570483055,1
1480968,32.5229855716358,3967.25035309791,1253.0985465085,1646.68728414487,6808.71033215419,2510.79031900409,3581.63799810954,5123.23906068463,4328.67265186753,1
1481968,32.4424407598739,10482.4522067255,3085.90646186192,2382.91376806525,7244.98503494132,3174.72489633574,3938.46150033801,4894.23677566435,5637.98814617608,1
1482968,33.0343237008703,11530.3894094501,9512.87411889709,3100.46833878025,10340.7641284044,5019.47576456626,3897.35412626619,5143.01290127471,5716.85177124832,1
1483968,20.8712499432883,11173.0152910478,10597.7188058475,3008.45249630928,8397.1046068195,4345.13830311523,3244.71029136571,2709.21475584393,3370.49464919693,1
1484968,17.7696448064496,9552.00715297329,10827.6636144681,2502.35759727714,6864.78891939606,4019.66035737487,1957.46967496849,1947.22927961351,2504.95025857947,1
1485968,19.4606413336182,6206.89894646193,9249.3287674976,2155.78999519002,6258.90537548988,4263.9457443161,2059.55041248182,3346.95898984442,2562.34237038686,1
1486968,27.8323276909804,63189.8894714619,4435.71819172939,5934.40674075277,25103.2236719246,13056.7267691899,9648.34496877736,9349.80653579052,21257.5683807046,1
1487968,29.2901238617954,95742.3215210494,17095.3977385369,12515.8994203476,57495.9750664582,19122.6338640614,18832.3570716662,11836.3527873539,25308.0147991362,1
1488968,34.0527673422484,118288.93625043,29871.4053823224,22953.8355348402,83462.3336588277,24147.3406772504,30154.3509070108,16014.7615923749,28352.3953945685,1
1489968,35.6673815444679,166117.817713842,32765.3993072775,25623.2071467928,94054.3590065046,26825.9554580247,35018.0523598493,16709.4400630329,29663.6074947734,1
1750953,31.8009439375962,243724.001010015,57479.5974352374,30074.4100441849,126944.056693306,22420.21754296,36375.7813864863,14246.9095331883,16270.4656158369,1
1751953,33.2888539802092,225285.449165538,53992.9490508263,25674.2162002251,109963.076475277,19443.9327230305,35903.4369547836,14910.6807166285,14262.4872444098,1
1752953,33.3309819369226,343899.527930933,49537.4803579534,33704.9784662324,141984.776569169,19224.7351551358,30321.0970154748,13321.9675506274,14424.5912388869,1
1753953,36.2059190292933,410285.769481822,61996.3102174971,44239.4959470138,176868.477418194,21927.9572926089,36239.9860609565,14014.7198211898,16166.8376699856,1
1754953,39.9173577975897,364579.830276816,50704.6370190426,46255.1305714499,181200.006685689,22553.6163216577,42635.8050191355,14103.5098183543,15356.6207257638,1
1755953,45.4403043097381,401646.25814254,51269.6885548806,51972.3811157746,193663.001419943,28126.4948008499,42257.5062368861,15330.0935616584,17705.0219435868,1
1756953,46.8857285931985,335392.832277471,57746.0738386532,39585.3523107089,164393.349269559,31771.9173972051,48536.998373685,14983.6316160258,17272.298378155,1
1757953,47.4281956885782,236584.96087593,48284.0445090724,27603.9055103912,132701.296444062,30610.1470609996,47673.5733394123,17930.2703418047,15903.2855159536,1
1758953,49.0923433542663,196094.492129331,37010.2693970443,19153.6527725339,90027.5016628773,29484.2357896888,40165.2639116596,17084.7063798986,12727.7605119729,1
1759953,49.6585850668548,217584.00945824,34577.033766883,13626.2235949306,88445.5630550984,26359.7243537511,42184.1529508706,14872.9151635026,12267.9366385632,1
1760953,49.7898093282519,224160.639892909,26679.8130095028,16852.1338861576,81510.3595146255,23791.3802179923,37771.8475786822,15552.7694241102,11959.410938907,1
1761953,48.4116302324365,219621.651586964,25964.5494472197,18062.838996915,89790.8042212527,20692.1117551176,31880.0945096072,13901.3035912444,10686.5130020996,1
1762953,44.3172730719229,170761.653449029,22274.0549203411,16676.5513669323,75208.2084357031,16996.1580089689,27228.694717344,12430.7802511049,10028.3149845532,1
1763953,37.4593313043855,97875.8048356601,14108.8365992796,14984.2233537947,50415.057154459,12704.712627138,20999.6161547749,11031.8691905128,6619.95028143408,1
1764953,36.196425168532,16832.8465752457,7212.52590647618,6343.17178781902,30996.538181501,8493.4482305123,16916.4321579884,12278.918649242,4952.35458237333,1
1765953,33.8536258066142,2961.48951810604,2187.56167865435,4023.75609226102,12132.1629455128,7503.77692608845,14297.6680158252,11347.098055331,4109.66534422174,1
1766953,31.7594957650428,2739.29033066227,2442.73842505026,3094.00784060177,12389.4762412366,6205.92245328326,11320.3187606327,11461.2990220279,4810.95649103988,1
1767953,30.2089758950391,2537.39466533766,2434.82271573079,2376.47510951073,12434.5072304553,5264.5792705216,7294.49372792365,13409.6654624614,6323.06009835679,1
1768953,25.908219901751,2253.05828847641,2266.30377937065,1614.10373131032,13468.7199391894,5033.9275573379,4480.11607997724,12542.7644348157,7997.3057486595,1
1769953,26.7434181704773,2230.30589175305,2058.77555740191,1378.86977322116,13597.2814567208,5563.08304762968,4177.57962752381,12643.7120437544,9139.25562507921,1
1770953,28.2017798283969,1964.32654976347,1747.41376748676,2182.57092965458,12171.4750438778,7210.58711127409,7153.15243072611,11043.0644198641,8254.30387915234,1
1771953,33.0193164785261,4573.10726688956,2444.36222389376,4274.03601353543,19263.6518932569,13083.1363334419,18555.5342399855,10122.6628135534,7539.35313224323,1
1772953,34.5795424773813,6000.41966499597,2956.49195570643,6091.69793037133,20167.5715424271,14732.2326691583,23026.9080651014,9264.9093151451,6785.10800293177,2
1773953,37.6944553221782,8171.67738874328,5208.07970267272,13062.5709883659,28931.0341130125,17537.2010601984,29527.3417367491,7357.75919848575,6524.62879699187,2
1774953,40.0345599343235,10049.9880585015,7088.93717904101,18142.2136836168,35732.915224227,17845.317909703,31616.1828405474,11029.7178183569,7242.03629053594,2
1775953,38.7588105139646,7845.89084622992,7103.30166899913,16747.8855867164,28967.2078763988,16932.8365508731,21622.653776644,10135.6495126578,6876.57514002472,2
1776953,40.5028015710042,8973.86614069607,8196.62868544574,17536.6086506983,30542.7407210011,19144.3309884212,25098.2687020271,8757.55378088219,6781.17383841652,2
1777953,38.2960531786449,7334.63451312156,6363.66706793798,11930.5656118727,26237.7791516261,21942.3059700173,22443.0879344838,10569.9362003088,5468.69740593414,2
1778953,36.2709947441761,6407.33687767152,4595.30551076908,7244.68830870827,22332.5996396709,21861.5107587129,22615.8912075536,8557.44856275843,5062.998327813,2
1779953,34.5195660827211,6465.55157111744,3977.08773709191,7102.31587196444,28224.5575711359,19755.3021839622,23249.0091537205,9286.47035465996,5205.78810953809,2
1780953,32.0477105824737,4454.01579021991,2517.52517543438,4800.95502152558,26360.6609723858,16794.334061602,15123.2575533272,11610.5453200085,5488.69467212815,2
1781953,31.7544875925695,4525.47361042646,2368.9606965985,3499.12049508065,26534.2100649567,13296.9514447441,10666.2293206771,17450.7882743873,8209.63929852782,2
1782953,32.5322200021835,4537.36417427362,2892.83900631867,2732.54115313507,36439.9849745964,15388.9533236912,6292.17215507114,26587.703488456,10618.4748093578,1
1783953,36.3453443635427,4983.07400430104,3423.86503999141,3186.48238106538,38520.1018204623,17525.8936582518,6837.01477828612,33488.8707768195,11905.4331132207,1
1784953,37.8546886733571,4826.24387351762,4000.49189760897,3244.68335242355,37751.3045777908,19306.587830219,8285.50620538559,32785.1913877923,11203.4314551858,1
1785953,35.9966331436702,4325.97443818502,4011.61477626873,3220.21422801722,34110.3456522503,17218.9429353727,8862.22752301046,25435.9965119419,8776.44952332274,1
1786953,33.6210134776083,3581.72955459861,3638.37661538572,2894.13285834577,30032.0608687125,14566.6575795008,9637.25659334268,19601.1102374403,8320.61841024276,1
1787953,29.5078222965547,3939.21571456587,3441.33974275351,2273.79703496669,32466.0967017177,11936.1443737537,8013.82894406234,25096.6877299501,8660.14243436231,1
1788953,27.6849410793446,4107.83116710146,2844.59622705466,2155.72648896072,35777.3575603082,11891.1929303545,7459.15284719504,30284.5053597126,9858.47099776063,1
1789953,29.2737393770907,4402.14389061209,2530.15908873555,2178.10292055429,39213.0323669815,13081.6724414619,7342.27469785029,31686.686777842,11645.8597567354,1
1790953,31.9364972258489,4459.94253124403,2286.92896184783,2165.14392939304,33000.9838890954,12913.9743271282,6072.74036618855,30248.3734373458,10720.2815425291,1
1791953,32.3182587361461,3184.69516603681,1893.64211227806,1996.19717877481,23941.3732283924,12333.7303767836,5942.36249285916,18489.6000469717,10046.300409525,1
1792953,30.6933185416102,2615.38156312202,1817.10022717521,1753.77531976595,22263.0798863275,9760.24981674856,5335.78014955499,12637.1017396659,9191.49233483693,1
1793953,30.4181620097675,2725.6938994528,1807.69063280645,1727.03968497856,21631.8045417863,9401.06504884143,4939.82841581761,12409.0375590878,9084.63182483857,1
1794953,30.2185503799739,2464.08277641856,1867.11789939224,1895.88234261913,19488.3662937313,9044.75126092271,5107.61101348807,11238.1033009899,8385.19554324851,1
1795953,30.0470267694163,3097.15742724648,2148.95488633874,1942.06184058304,22865.5123273458,10088.2540198316,5540.79799906652,12711.6816502548,10998.1080383953,1
1796953,30.481481154556,4961.74846538086,3741.16304513785,2196.14222252463,23151.9025830001,11152.3779797944,6461.18687649665,12557.9599288036,12470.1634474486,1
1797953,29.9045708143988,4783.51713536174,4015.42864193598,2108.79993381928,18499.1539254976,10307.156839312,6672.48058406862,10366.4409792987,10858.1670091477,1
1798953,27.4259636393598,4881.17153825665,3892.06838387385,1949.3426902429,23745.3654579927,10858.0037325065,8195.26336313652,8239.55687993049,10999.9497765587,1
1799953,26.9546586697495,4321.63211707359,4585.95687269909,1875.43397760704,22035.1025603581,9584.24123386323,10742.665677773,4706.15912883321,8966.14643126178,1
1800953,25.5165913340127,2821.12387030317,3486.11758339612,1743.92476782041,19315.9020946371,8417.16876979582,10558.7656121418,3086.91952216324,7067.6199506659,1
1801953,24.2308048262506,2775.18547237372,4436.25944238804,1703.35058434595,19966.8459005609,8442.13383623728,10128.2606229255,2600.88474492129,7759.75017654777,1
1802953,25.9520937800216,2834.8756258657,4914.99821531576,1785.57188760127,14410.6931800098,8444.25131958313,9402.2981615252,2603.61713242345,8056.3417651478,1
1803953,26.1457452712127,3510.59937378428,5813.13467244199,1895.46582810568,13610.7003095954,9451.59047247129,8724.15604646321,2606.64376238567,8833.79663119543,1
1804953,26.5250574288763,4935.86807858827,9645.67123893672,1733.32116842709,16452.6695116292,10554.5065732838,7856.5467134337,3858.59842122702,10914.0649169934,1
1805953,27.6247626657648,4448.81754422737,9221.67844260933,1582.39301252455,16066.318826125,10507.7764136273,7478.983176409,4627.77982869488,11095.2684794879,1
1806953,29.297741906137,29142.6287998176,14604.5727653961,3778.8724196353,33279.8396587562,9730.28420470642,7586.28485343902,6791.76817669196,10838.9227689863,2
1807953,31.970263569757,65439.4067471531,21379.9356033678,10730.9793754014,75414.6527884399,9791.81173140056,7626.74110973465,11165.7629613471,11212.4382027596,2
1808953,42.3312393250571,242850.204277629,72038.6604099324,26374.9727770777,220634.53304742,17901.0588131259,15889.2519395023,16481.7586248718,20161.7462579443,2
1809953,48.8113200622183,339316.621751755,120020.413456691,35050.0538202224,341919.680361277,29252.3210921784,23076.2550479315,21652.6765664256,28938.296832221,2
1810953,51.7750242299105,323131.248144454,125384.321325399,36202.0116928411,355754.132124722,29944.2094251618,25926.9440333067,25555.3542917675,31169.6809226991,2
1811953,50.3395057800556,289241.270106425,121200.138889979,30238.79563801,317408.903605243,29179.6918616536,25348.22473803,22717.9835975368,31629.3080638507,2
1812953,42.9362690261575,111139.184417723,69128.2206533298,15264.9984711694,170588.719190606,20043.8742356696,18619.556015662,17321.0964813224,21333.5388954274,2
1813953,34.2896720124454,15790.3066897158,22724.9906734172,6608.04954156528,50216.5433622251,8004.51288305443,11243.3386281894,13771.5096585431,11752.6967427119,2
1814953,26.120495627519,7282.86899837781,13532.416844245,3016.1079966768,19582.6101232851,7068.30008756825,6663.40549212065,7953.46847960998,9449.25839813377,2
1815953,25.423552731634,4474.15281984817,10642.1587358428,1740.69552937602,13120.2047984375,5727.84699852108,3916.0855350553,6311.91761952295,6700.84580651125,2
1816953,27.8853997258999,4288.98972713674,12361.8084505777,1150.33874269841,12034.2466336613,7413.33613967552,1845.93667123191,5290.95931740354,8285.89636141029,2
1817953,29.6936779648897,4294.28832338049,14291.4135999999,1379.24038013942,11101.8111312543,9329.03372459352,2273.6765178508,3174.65074060679,9732.66643087217,2
1818953,32.8796691281499,4474.5470365154,14868.614641086,1535.55273456585,11086.1970559786,9895.33921073412,2767.33702157234,3059.480708051,10775.1511661897,2
1819953,34.4701287634278,4731.85545118968,15637.2910984235,1576.54865373388,11215.3476719186,9962.03153351888,2810.17681266294,3474.71415229764,10977.248212577,2
1820953,32.1648709971406,3974.49360648444,12042.3094553561,1542.19349965241,9330.84054413406,7732.71512603727,2808.68571058162,3514.4927569538,8839.50292341541,2
1821953,29.3576218613394,2907.94713437605,7988.43188530302,1230.58841130596,7092.1872903562,4995.98646072813,2103.93506375725,3066.65304882102,6727.30347985706,2
1822953,24.8721459794184,11372.5642257137,12257.0174172463,2083.24214045246,19665.0084957753,3968.47590349567,3406.538963214,3102.85779161674,5510.64441261346,2
1823953,29.4377925908445,94594.5429077545,67283.7171216654,8075.1232401184,110494.066965981,19156.8558400152,11804.9293363686,8588.18385562665,20039.7144602621,2
1824953,28.6451996530234,132232.368368649,92640.5111123746,15070.5443844994,150195.21467204,24232.0890312089,17693.2468971705,11663.3715709767,21285.8412552748,2
1825953,30.9033065970165,186997.537047807,102623.019434974,18978.690498187,173327.212852524,27669.736305292,20528.3305007159,13789.3411262068,25347.4285703458,2
1826953,34.0036460646973,285972.839008379,139297.093071128,52799.6384775563,209719.463369067,35017.0581135879,27829.2779936233,15402.7413753734,29057.2018826222,2
1827953,30.6186672945061,279620.371397352,115623.984714196,61437.3363297024,172908.902717471,26264.1035634899,24599.0702109589,12427.7483995654,18483.8684182324,1
1828953,32.8440046571445,257835.978246969,103324.89449615,55753.2958635157,160222.76550417,23655.0749666972,25644.4912210491,13083.9728009373,20237.0715042028,1
1829953,34.5701666206528,259366.11323431,104321.627759134,61953.4927645397,163666.562697797,24055.213363394,26415.9357613209,12109.1052782729,18821.1834553646,1
1830953,34.2927906607337,222808.484893587,78085.0015469455,39752.0723583487,138662.464801803,18383.7387236483,22240.0530006267,12752.9558023678,16787.5403522088,1
1831953,31.8974910829164,163912.462137769,55594.1433548746,27010.3932229379,107493.072567397,12157.1294222568,20926.6310765757,13090.1187958651,13420.2709749169,1
1832953,33.5566257574069,238987.436653223,57197.6018532968,38820.4755901285,105214.454402935,13999.5444853434,20014.6277313405,12048.5425505327,14875.9582079692,1
1833953,32.381349097108,232582.912387357,57480.8530257425,33205.2051490661,91258.7531937942,12366.8555415839,21372.4409248326,12989.5177206619,15426.1893848398,1
1834953,33.0295933067732,231684.637270462,53728.3190781432,33745.2361496266,96799.4115530861,13124.9852105127,23327.1503434316,13815.2770665564,16714.1468332815,1
1835953,33.7961721361992,238042.776688709,50284.2849310452,32669.3243428349,82182.6573151561,12436.5198140493,22398.3963988758,12190.6887021765,15962.2191432543,1
1836953,34.3194569041631,211334.570632558,42648.2279041606,25618.6626551351,78547.466851343,10276.8019681213,18839.1497612945,13541.9200845898,13030.878923962,1
1837953,36.1796040877934,225326.750331023,47626.1153495182,32911.0773367031,88338.4475006316,12232.2701350311,18587.7399801827,13692.7124200781,13958.2171019933,1
1838953,36.9799637657246,270904.294825303,56768.8507313821,38938.984951441,94523.4180397371,12225.4530426814,21924.0788684112,15387.769178799,16158.3542114198,1
1839953,38.1002863761737,330690.255757406,60629.2798172224,48470.3393757388,105447.440417172,14016.6844278884,22712.4290392137,14237.6097346237,16307.2365250761,1
1840953,37.5767353547452,301260.395485228,57615.9778926404,48150.5619736698,95634.0667201389,12521.3331873109,23528.4198014173,14276.1103546775,15527.0785755374,1
1841953,38.8792451898272,280957.600540416,42846.7492361786,41258.6609309651,82763.2232330594,11270.6365493472,25773.5508942969,15408.1755540295,12892.7546844158,1
1842953,38.2531906619,219959.834852954,27298.2896980291,29443.8272293304,56436.00503495,10824.4757432447,18651.9964376665,11789.1939843034,7963.01437997078,1
1843953,38.6638125114678,204464.850341025,26460.0556052166,31089.3926625779,64996.08550425,11471.176603492,19797.7791433347,13325.0605609829,9747.13333093889,1
1844953,38.1926507970502,261823.755370489,41426.3167721935,32123.8371123327,104826.350556905,12506.8653045405,23543.1977512171,12952.8306474844,10942.3536632667,1
1845953,40.3177676381386,327229.390300422,55176.3559997458,34336.7082975317,142108.521133683,13863.9474823864,22856.4817870304,13856.2180790476,13826.3416489124,1
1846953,43.701885720179,534047.929259087,111875.126188032,48406.0700629959,238082.842576991,19565.0212600067,33488.2489946357,19559.4471984916,17724.9851753632,1
1847953,46.7179786103525,533145.979889825,127513.62684776,56805.3139704375,283677.440507127,20670.1719592005,39937.8066207759,20592.3329627423,19808.3637934421,1
1848953,48.194601687017,522468.170648525,127170.519202625,59757.1532943787,288000.094494915,20460.7573555201,40357.5104644723,21600.0803656696,20501.103691716,1
1849953,48.3073156893657,494247.832967379,124249.067440109,59490.2746631954,273668.185006615,20092.8126841574,39048.9174548322,19324.5962474578,20143.1817226024,1
1850953,48.1093100039707,290271.17487564,68744.1260345542,43833.8506934828,198340.397841331,14696.5074035182,31671.405163806,13892.6344982989,17592.0394185018,2
1851953,48.6955716857775,308286.259154575,57643.4809482884,32907.8723966564,174734.228016769,13449.1015232688,27570.2067329073,13896.4090037355,14566.5357461145,2
1852953,51.5900749801901,291031.534162243,59458.8372977613,30166.2739544333,175542.801919226,13679.7603251032,22648.5343036829,15397.8915590491,13186.2933974229,2
1853953,55.0808222634584,339803.162638416,100886.75007335,46217.7344064712,289717.036860378,19581.7330432469,29843.9492655254,18524.408568898,13456.46268913,2
1854953,53.6019759419201,346991.515598301,102619.468594448,46034.5400739086,296669.041053414,18741.3936892903,25657.0724497246,18977.9884108476,12853.3580222665,2
1855953,51.7314918034639,332623.733331941,96520.6521100018,47632.6588012049,269836.717650474,17820.8491482006,22934.8806957809,20846.783859378,13404.2335756399,2
1856953,50.6612670818917,343359.734943882,85914.3110921049,49257.0930488212,254841.230951321,16725.7448033028,26059.2457004501,17388.5671398347,14531.7965238671,2
1857953,45.4278252770964,284160.993031283,48427.1834603922,31779.1864214215,158340.736570165,9439.14911056801,17827.8682389712,15516.4880504401,12587.6142977989,2
1858953,46.9831452767291,329971.202400712,62335.3358889827,32142.4822541252,168875.882399141,11679.7022693366,21499.3481174809,17023.7226863905,14945.1430060122,2
1859953,49.2541791910987,356023.281820863,84247.9079488135,32364.8649794457,231577.865359776,14441.9047087666,23347.1708231959,16554.3140052095,15650.4138806167,2
1860953,49.9031972706789,375441.197291757,90560.6332904239,26718.7200270077,246197.400761792,16715.411572735,23973.0077171764,17398.4026789908,16051.5832138489,2
1861953,50.4808892127463,432364.024408788,95725.8862421765,38285.6317967126,266946.479968866,17777.3124727598,26917.7212634111,18479.0035537735,16460.7247455123,2
1862953,52.2781132201993,428161.363491379,86763.5836848835,40686.260402107,251841.570492055,17227.8760733989,28319.3645851293,18847.3976704307,18095.5478087623,2
1863953,51.7370345606753,410971.858306432,70338.8334432303,33867.8016771843,203181.149485604,15211.8183744347,27040.9828857781,24944.0280173887,16560.9938848037,2
1864953,48.1881487395557,383376.379262203,78430.2671846933,35325.4907880224,198398.474611168,14509.3944544648,25539.5527907624,25013.1889394508,14589.2404012018,2
1865953,47.4866778349584,332097.935529525,73657.8787867065,24510.8872421142,169893.691188191,13674.9334101438,22177.7030391236,25465.5351509929,16134.5399479417,2
1866953,44.5708238056785,305455.956244225,68139.1478877154,23262.5532303433,168215.167756966,11225.8398140071,20914.2335968388,27949.8357236615,12969.056450301,1
1867953,44.3236362547538,336899.775743723,71688.5166697159,32063.4602362768,195364.147640864,11852.4057459609,24001.7455792255,20836.5307855298,16005.114704701,1
1868953,47.046310227971,383990.423206807,62235.9900722592,38189.4785387108,195053.184174123,11167.2683592154,28136.5302262836,22458.5686053671,17508.4320935446,1
1869953,45.4550369521324,392232.826115769,58441.0567180256,45608.2798795729,191986.629392748,11160.4515611479,29345.9253943411,21436.5215559988,15924.1875417509,1
1870953,43.8894383231351,377774.248528217,58410.0176410082,46145.8586566536,186126.621366615,11129.2599564014,28031.5378529526,20884.70128973,14666.0105257455,1
1871953,41.4987276024586,330915.812012496,54702.8981830413,41208.9519194794,148106.828137047,9839.96863046526,23758.0454852555,20552.6664359696,11450.2653683584,1
1872953,37.1590820480549,217702.361201456,40126.040728293,32708.7163267968,100841.934053316,8728.29910313245,17236.3433331161,16295.0101458638,9631.18301466711,1
1873953,35.2124156622458,134886.466053592,27514.8352702167,19666.3674406906,70320.0591944149,7628.09999726475,13999.910350449,13752.6277680218,7868.29663870866,1
1874953,35.0404390593343,70419.0818555276,19480.4019097216,13027.5772222321,52296.7837199345,8650.07843850908,11634.3130031972,9165.66115542321,8588.05184510555,1
1875953,34.0144880630713,6978.76291805469,5484.98795292856,6235.38642431314,36938.8456379324,8442.47931628919,10972.3832377318,7307.58912873289,9568.16791449479,2
1876953,32.9570492011774,7699.92462411467,6139.14466932363,5406.75922988305,45067.0007689648,8907.18653548957,12440.1404078631,7417.5528861668,9787.77524579025,2
1877953,32.8265885201862,7623.44559966482,8626.62494321703,5359.71264313287,48029.5361470511,10072.5935164832,14926.6573742692,9257.49099923984,11592.2042354033,2
1878953,31.2427788743298,7149.08320064576,7831.75186293788,4711.25915411174,48013.8668002117,10499.9050840498,16257.3770335466,10137.9800538664,10960.3825516721,2
1879953,33.0158230107981,5895.09599888783,8151.15179299075,3667.43172264932,39742.8235667895,13893.4487116314,17664.2929736147,13281.2749874415,9884.33352065278,2
1880953,36.5118238003664,14960.5853797219,8061.64369036217,6956.87440560375,43187.2794048184,16839.0488530804,18048.5005651214,17384.4215888092,10647.6843288431,2
1881953,40.5592203105354,33012.4709917966,13263.2582984002,30526.2164089287,53548.9853652926,18306.9664430439,19035.7361638332,17637.5876409844,9809.84707791164,2
1882953,43.6987842525268,34876.2946052154,13193.180648641,30679.975052368,55059.1602849281,19284.0478586549,17908.9059821738,19738.0122675855,11198.1577273274,2
1883953,44.580770013854,34979.6797859342,13668.7150017587,32054.5476151085,58172.9392481158,17312.00354625,19301.2831423758,19631.6476706767,11011.4248463083,2
